city;metropolitan area;metro;address;state;country;price;size;lon;lat;out_size;ex_size;out_price;ex_price
lagoa santa;Belo Horizonte;Belo Horizonte;Rua Alfredo de Abreu, Varzea;NA;Brazil;25,242857140;280;-43,8805228;-19,6384778;NA;NA;NA;NA
lagoa santa;Belo Horizonte;Belo Horizonte;Visão, Lagoa Santa;NA;Brazil;24,842615010;413;-43,8900031;-19,6751675;NA;NA;NA;NA
lagoa santa;Belo Horizonte;Belo Horizonte;Recanto Da Lagoa, Lagoa Santa;NA;Brazil;44,861111110;2592;-43,8852290;-19,6531233;NA;NA;NA;NA
Matozinhos;Belo Horizonte;Belo Horizonte;Centro, Matozinhos;NA;Brazil;30,400000000;600;-44,0793911;-19,5598627;NA;NA;NA;NA
Matozinhos;Belo Horizonte;Belo Horizonte;Mocambeiro, Matozinhos;NA;Brazil;3,727926750;3058;-44,0246759;-19,5320111;NA;NA;NA;NA
Matozinhos;Belo Horizonte;Belo Horizonte;Distrito Industrial, Matozinhos;NA;Brazil;43,846153850;1300;-44,0544201;-19,5803835;NA;NA;NA;NA
Matozinhos;Belo Horizonte;Belo Horizonte;Distrito Industrial, Matozinhos;NA;Brazil;28,061538460;650;-44,0544201;-19,5803835;NA;NA;NA;NA
nova lima;Belo Horizonte;Belo Horizonte;Rua Sebastião de Oliveira, Boa Vista;NA;Brazil;14,820000000;200;-43,8588302;-19,9768802;NA;NA;NA;NA
nova lima;Belo Horizonte;Belo Horizonte;Jardim Canada, Nova Lima;NA;Brazil;15,833333330;360;-43,9841944;-20,0586559;NA;NA;NA;NA
nova lima;Belo Horizonte;Belo Horizonte;Rua Colômbia, Jardim Canada;NA;Brazil;59,714285710;210;-43,9846403;-20,0626267;NA;NA;NA;NA
nova lima;Belo Horizonte;Belo Horizonte;Jardim Canada, Nova Lima;NA;Brazil;58,055555560;216;-43,9841944;-20,0586559;NA;NA;NA;NA
nova lima;Belo Horizonte;Belo Horizonte;Vale do Sol, Nova Lima;NA;Brazil;45,600000000;150;-43,9579823;-20,0973764;NA;NA;NA;NA
nova lima;Belo Horizonte;Belo Horizonte;Rua Maestro Messias José Braga, Cariocas;NA;Brazil;59,280000000;50;-43,8619541;-19,9845275;NA;NA;NA;NA
nova lima;Belo Horizonte;Belo Horizonte;Oswaldo Barbosa Pena II, Nova Lima;NA;Brazil;27,014218010;211;-43,8535891;-20,0032705;NA;NA;NA;NA
nova lima;Belo Horizonte;Belo Horizonte;Rua Kenon, Jardim Canada;NA;Brazil;24,428571430;420;-43,9806835;-20,0633885;NA;NA;NA;NA
nova lima;Belo Horizonte;Belo Horizonte;Avenida Geraldo Dias Borges, Cabeceiras;NA;Brazil;38,000000000;300;-43,8659363;-19,9841732;NA;NA;NA;NA
nova lima;Belo Horizonte;Belo Horizonte;Rua Creston, Jardim Canada;NA;Brazil;24,066666670;360;-43,9895306;-20,0553319;NA;NA;NA;NA
nova lima;Belo Horizonte;Belo Horizonte;Bela Fama, Nova Lima;NA;Brazil;11,400000000;4000;-43,8374627;-20,0041296;NA;NA;NA;NA
nova lima;Belo Horizonte;Belo Horizonte;Avenida Quebec, Jardim Canada;NA;Brazil;34,833333330;360;-43,9849760;-20,0610857;NA;NA;NA;NA
nova lima;Belo Horizonte;Belo Horizonte;Jardim Canada, Nova Lima;NA;Brazil;38,000000000;150;-43,9841944;-20,0586559;NA;NA;NA;NA
nova lima;Belo Horizonte;Belo Horizonte;Cariocas, Nova Lima;NA;Brazil;40,235294120;85;-43,8628444;-19,9842311;NA;NA;NA;NA
nova lima;Belo Horizonte;Belo Horizonte;Rua Florença, Jardim Canada;NA;Brazil;34,200000000;2000;-43,9918583;-20,0579027;NA;NA;NA;NA
nova lima;Belo Horizonte;Belo Horizonte;Avenida Quebec, Jardim Canada;NA;Brazil;29,314285710;700;-43,9849760;-20,0610857;NA;NA;NA;NA
nova lima;Belo Horizonte;Belo Horizonte;Avenida Benedito Alves Nazareth, Bela Fama;NA;Brazil;19,431818180;1760;-43,8382998;-20,0068168;NA;NA;NA;NA
nova lima;Belo Horizonte;Belo Horizonte;Centro, Nova Lima;NA;Brazil;28,500000000;280;-43,8512003;-19,9840000;NA;NA;NA;NA
nova lima;Belo Horizonte;Belo Horizonte;Rua Nélson Pires do Couto, Cariocas;NA;Brazil;27,360000000;150;-43,8634603;-19,9852260;NA;NA;NA;NA
nova lima;Belo Horizonte;Belo Horizonte;Jardim Canada, Nova Lima;NA;Brazil;84,981818180;220;-43,9841944;-20,0586559;NA;NA;TRUE;FALSE
nova lima;Belo Horizonte;Belo Horizonte;Rua Hudson, Jardim Canada;NA;Brazil;26,916666670;720;-43,9841246;-20,0636805;NA;NA;NA;NA
nova lima;Belo Horizonte;Belo Horizonte;Rua Taber, Jardim Canada;NA;Brazil;40,393700790;254;-43,9830485;-20,0671420;NA;NA;NA;NA
nova lima;Belo Horizonte;Belo Horizonte;Rua Creston, Jardim Canada;NA;Brazil;26,600000000;300;-43,9895306;-20,0553319;NA;NA;NA;NA
ribeirao das neves;Belo Horizonte;Belo Horizonte;Rua Mário Costa Ferreira, Justinópolis;NA;Brazil;34,656000000;250;-44,0120981;-19,8007136;NA;NA;NA;NA
ribeirao das neves;Belo Horizonte;Belo Horizonte;FRANCISCADRIANGELA, Ribeirão das Neves;NA;Brazil;17,835723600;767;-44,1045608;-19,8011920;NA;NA;NA;NA
ribeirao das neves;Belo Horizonte;Belo Horizonte;Avenida Antônio Souza Glória, Belvedere;NA;Brazil;20,664652570;331;-44,1213449;-19,7852618;NA;NA;NA;NA
ribeirao das neves;Belo Horizonte;Belo Horizonte;Avenida Joao Luiz Pinto, Viena Justinopolis;NA;Brazil;18,506493510;616;-44,0257285;-19,8075647;NA;NA;NA;NA
